date,canton,region,y
2020-07-10,VD,1,4.95861476098777
2020-07-10,VS,1,2.35098542783026
2020-07-10,ZG,6,0.296126016661332
2020-07-10,ZH,4,7.86536038477605
2021-07-10,AG,3,1.7649023030776
2021-07-10,AI,5,0.0323980285541951
2021-07-10,AR,5,0.222158637347033
2021-07-10,BE,2,2.8111755122157
2021-07-10,BL,3,0.681110084151894
2021-07-10,BS,3,0.451187151101336
2021-07-10,FR,2,0.937998349216827
2021-07-10,GE,1,2.50083982016737
2021-07-10,GL,5,0.0626861047580299
2021-07-10,GR,5,0.396347970099156
2021-07-10,JU,2,0.27102040322748
2021-07-10,LU,6,2.12225923093091
2021-07-10,NE,2,0.649998468639817
2021-07-10,NW,6,0.109270312570605
2021-07-10,OW,6,0.0811317405336457
2021-07-10,SG,5,2.94392589772158
2021-07-10,SH,5,0.444002034968372
2021-07-10,SO,2,1.04905045154136
2021-07-10,SZ,6,0.93585706869497
2021-07-10,TG,5,1.69692643656221
2021-07-10,TI,7,2.15068954656493
2021-07-10,UR,6,0.153024803292663
2021-07-10,VD,1,3.6112421879631
2021-07-10,VS,1,1.69943229867987
2021-07-10,ZG,6,0.248503279963613
2021-07-10,ZH,4,5.60899151729842
2022-07-10,AG,3,0.863115012488369
2022-07-10,AI,5,0.0121439740788829
2022-07-10,AR,5,0.11047644717326
2022-07-10,BE,2,1.40117909917386
2022-07-10,BL,3,0.259837812411428
2022-07-10,BS,3,0.173337989691677
2022-07-10,FR,2,0.390271479635061
2022-07-10,GE,1,0.954268243481938
2022-07-10,GL,5,0.0266034916335788
2022-07-10,GR,5,0.186828683542811
2022-07-10,JU,2,0.13252325626252
2022-07-10,LU,6,0.882270622950548
2022-07-10,NE,2,0.163138320256361
2022-07-10,NW,6,0.048822605666075
2022-07-10,OW,6,0.0870449329038089
2022-07-10,SG,5,1.18624395496987
2022-07-10,SH,5,0.160868202629219
2022-07-10,SO,2,0.434983437598514
2022-07-10,SZ,6,0.411801765496755
2022-07-10,TG,5,0.705493974834871
2022-07-10,TI,7,0.841202914536548
2022-07-10,UR,6,0.0623246559793769
2022-07-10,VD,1,1.4336769862747
2022-07-10,VS,1,0.776556841049203
2022-07-10,ZG,6,0.249089899974905
2022-07-10,ZH,4,2.86153280668301
2020-06-10,AG,3,2.6819773497555
2020-06-10,AI,5,0.0255340261790811
2020-06-10,AR,5,0.239460403260844
2020-06-10,BE,2,3.11117917330414
2020-06-10,BL,3,1.14709392225367
2020-06-10,BS,3,0.642066958820924
2020-06-10,FR,2,0.924695232792535
2020-06-10,GE,1,3.36539162092104
2020-06-10,GL,5,0.0529117152507932
2020-06-10,GR,5,0.351578446620577
2020-06-10,JU,2,0.302881545242636
2020-06-10,LU,6,2.1603746507834
2020-06-10,NE,2,0.693460432560517
2020-06-10,NW,6,0.105608049322541
2020-06-10,OW,6,0.0739928334536407
2020-06-10,SG,5,2.63589948351476
2020-06-10,SH,5,0.337677745324968
2020-06-10,SO,2,1.19346196568291
2020-06-10,SZ,6,0.881330777805621
2020-06-10,TG,5,1.32971953998794
2020-06-10,TI,7,3.82856806325449
2020-06-10,UR,6,0.181186871458245
2020-06-10,VD,1,3.89178439731512
2020-06-10,VS,1,1.90974575438368
2020-06-10,ZG,6,0.265061785008645
2020-06-10,ZH,4,6.23760772568686
2021-06-10,AG,3,1.86354257545695
2021-06-10,AI,5,0.0239449046798677
2021-06-10,AR,5,0.224945669803884
2021-06-10,BE,2,3.06880703814941
2021-06-10,BL,3,0.806632277288998
2021-06-10,BS,3,0.598975058926039
2021-06-10,FR,2,0.868172162572361
2021-06-10,GE,1,3.81705261061628
2021-06-10,GL,5,0.0490540425330131
2021-06-10,GR,5,0.394897867360963
2021-06-10,JU,2,0.289113205471605
2021-06-10,LU,6,2.01717240406166
2021-06-10,NE,2,0.694838872106409
2021-06-10,NW,6,0.0874224373703545
2021-06-10,OW,6,0.0572941348411572
2021-06-10,SG,5,2.52189000180086
2021-06-10,SH,5,0.398048306607185
2021-06-10,SO,2,1.00472735450662
2021-06-10,SZ,6,0.766003946480252
2021-06-10,TG,5,1.27327322378793
2021-06-10,TI,7,3.37221372186678
2021-06-10,UR,6,0.170989160033648
2021-06-10,VD,1,3.9305087585011
2021-06-10,VS,1,1.80740993257406
2021-06-10,ZG,6,0.253448823436646
2021-06-10,ZH,4,5.53518586966947
2022-06-10,AG,3,2.41044042330046
2022-06-10,AI,5,0.028707961553927
2022-06-10,AR,5,0.297457463949978
2022-06-10,BE,2,4.23021010273459
2022-06-10,BL,3,0.865454052092805
2022-06-10,BS,3,0.731838617451451
2022-06-10,FR,2,1.0806723246467
2022-06-10,GE,1,3.85356716090525
2022-06-10,GL,5,0.0718139591259858
2022-06-10,GR,5,0.457619216311927
2022-06-10,JU,2,0.432586440876807
2022-06-10,LU,6,2.56313980521169
2022-06-10,NE,2,0.504922405660371
2022-06-10,NW,6,0.131469454893771
2022-06-10,OW,6,0.205798282986723
2022-06-10,SG,5,3.14346951126882
2022-06-10,SH,5,0.481666329151306
2022-06-10,SO,2,1.37529106465685
2022-06-10,SZ,6,1.06795387022298
2022-06-10,TG,5,1.67930551490127
2022-06-10,TI,7,3.67678542196171
2022-06-10,UR,6,0.156871902752562
2022-06-10,VD,1,4.70555910610341
2022-06-10,VS,1,2.22220745447027
2022-06-10,ZG,6,0.727208705306256
2022-06-10,ZH,4,8.2670333608255
2020-03-10,AG,3,2.55936867656767
2020-03-10,AI,5,0.0269011092628056
2020-03-10,AR,5,0.265944456240589
2020-03-10,BE,2,3.08053591395596
2020-03-10,BL,3,1.1190806629027
2020-03-10,BS,3,0.697007564778327
2020-03-10,FR,2,0.829078520564851
2020-03-10,GE,1,4.00279224859741
2020-03-10,GL,5,0.0528682474128403
2020-03-10,GR,5,0.367945066615186
2020-03-10,JU,2,0.278260343660565
2020-03-10,LU,6,2.11193581521817
2020-03-10,NE,2,0.679432068966056
2020-03-10,NW,6,0.0913913250969508
2020-03-10,OW,6,0.0547636017884423
2020-03-10,SG,5,2.73181381337167
2020-03-10,SH,5,0.372059630339246
2020-03-10,SO,2,0.919975643756428
2020-03-10,SZ,6,0.765414976856098
2020-03-10,TG,5,1.41052115991443
2020-03-10,TI,7,3.36953633801017
2020-03-10,UR,6,0.171713232397385
2020-03-10,VD,1,4.10239037982028
2020-03-10,VS,1,1.84941748613299
2020-03-10,ZG,6,0.242849328212592
2020-03-10,ZH,4,6.41518794140145
2021-03-10,AG,3,1.65319426716235
2021-03-10,AI,5,0.0202497468517312
2021-03-10,AR,5,0.199099928318402
2021-03-10,BE,2,2.45338468918716
2021-03-10,BL,3,0.878857027063746
2021-03-10,BS,3,0.543951824916311
2021-03-10,FR,2,0.699156285740916
2021-03-10,GE,1,3.18931946506192
2021-03-10,GL,5,0.0450009603455171
2021-03-10,GR,5,0.384072417699983
2021-03-10,JU,2,0.242692295752961
2021-03-10,LU,6,1.58113712310511
2021-03-10,NE,2,0.61698014228997
2021-03-10,NW,6,0.070723738757871
2021-03-10,OW,6,0.0411601265199171
2021-03-10,SG,5,2.06202612200113
2021-03-10,SH,5,0.280999600655882
2021-03-10,SO,2,0.919290731607063
2021-03-10,SZ,6,0.65375119198308
2021-03-10,TG,5,1.11733881656744
2021-03-10,TI,7,2.68029659335466
2021-03-10,UR,6,0.127954042449602
2021-03-10,VD,1,3.40432666406035
2021-03-10,VS,1,1.51658346772368
2021-03-10,ZG,6,0.195508936660495
2021-03-10,ZH,4,5.08590190498661
2022-03-10,AG,3,1.85162142299784
2022-03-10,AI,5,0.0220123481006123
2022-03-10,AR,5,0.228084752587939
2022-03-10,BE,2,3.04608941458796
2022-03-10,BL,3,0.689584746144126
2022-03-10,BS,3,0.631058630958827
2022-03-10,FR,2,0.735500489097371
2022-03-10,GE,1,3.98042628376101
2022-03-10,GL,5,0.0499954540865146
2022-03-10,GR,5,0.435741970950898
2022-03-10,JU,2,0.278950346637798
2022-03-10,LU,6,1.92564284340797
2022-03-10,NE,2,0.53673968823543
2022-03-10,NW,6,0.0825086136709632
2022-03-10,OW,6,0.0562227113759408
2022-03-10,SG,5,2.35802173514861
2022-03-10,SH,5,0.361998196460663
2022-03-10,SO,2,0.992625673459255
2022-03-10,SZ,6,0.735483258603048
2022-03-10,TG,5,1.30131115407396
2022-03-10,TI,7,3.05196148873304
2022-03-10,UR,6,0.145166914676789
2022-03-10,VD,1,3.82349799029976
2022-03-10,VS,1,1.85113270352248
2022-03-10,ZG,6,0.245235360074275
2022-03-10,ZH,4,5.72793009519531
2020-05-10,AG,3,0.75813783421936
2020-05-10,AI,5,0.0095958189297006
2020-05-10,AR,5,0.062345410892994
2020-05-10,BE,2,0.897064177133836
2020-05-10,BL,3,0.356064640779026
2020-05-10,BS,3,0.121655121967875
2020-05-10,FR,2,0.28671855836276
2020-05-10,GE,1,0.599595748323834
2020-05-10,GL,5,0.0269108993163985
2020-05-10,GR,5,0.108878318824742
2020-05-10,JU,2,0.0744842941440086
2020-05-10,LU,6,0.593856427305482
2020-05-10,NE,2,0.172481555803362
2020-05-10,NW,6,0.0406064010886978
2020-05-10,OW,6,0.0189233903909535
2020-05-10,SG,5,0.848120566405352
2020-05-10,SH,5,0.107747763435824
2020-05-10,SO,2,0.299132346318666
2020-05-10,SZ,6,0.264776307045874
2020-05-10,TG,5,0.45746257545444
2020-05-10,TI,7,0.530127094436584
2020-05-10,UR,6,0.0545893388344872
2020-05-10,VD,1,1.07711696878387
2020-05-10,VS,1,0.548257882088649
2020-05-10,ZG,6,0.0613104064271436
2020-05-10,ZH,4,1.89550945005091
2021-05-10,AG,3,1.68647457534634
2021-05-10,AI,5,0.0164253603161674
2021-05-10,AR,5,0.220184570940543
2021-05-10,BE,2,2.92213754604717
2021-05-10,BL,3,0.830775332653588
2021-05-10,BS,3,0.58173986537666
2021-05-10,FR,2,0.771778511691539
2021-05-10,GE,1,3.27122422822726
2021-05-10,GL,5,0.0455002530787594
2021-05-10,GR,5,0.392519275940011
2021-05-10,JU,2,0.286306592907567
2021-05-10,LU,6,1.91427424157365
2021-05-10,NE,2,0.578250298673976
2021-05-10,NW,6,0.0871780776326736
2021-05-10,OW,6,0.0512865663543576
2021-05-10,SG,5,2.28685940198977
2021-05-10,SH,5,0.384283491255448
2021-05-10,SO,2,0.990088091567953
2021-05-10,SZ,6,0.775253980717048
2021-05-10,TG,5,1.30012694919135
2021-05-10,TI,7,3.36514921919408
2021-05-10,UR,6,0.136291252089388
2021-05-10,VD,1,3.75711202848787
2021-05-10,VS,1,1.63033135920558
2021-05-10,ZG,6,0.247681307063946
2021-05-10,ZH,4,5.9353672331535
2022-05-10,AG,3,1.74964352554758
2022-05-10,AI,5,0.0181311792542091
2022-05-10,AR,5,0.239662861569147
2022-05-10,BE,2,3.27381663441869
2022-05-10,BL,3,0.691883059125615
2022-05-10,BS,3,0.629488306362512
2022-05-10,FR,2,0.737461241030975
2022-05-10,GE,1,3.09508941602514
2022-05-10,GL,5,0.0591945800446275
2022-05-10,GR,5,0.324737644087904
2022-05-10,JU,2,0.317124898413998
2022-05-10,LU,6,1.89440199918847
2022-05-10,NE,2,0.467715111179158
2022-05-10,NW,6,0.07675441177115
2022-05-10,OW,6,0.135286009386461
2022-05-10,SG,5,2.18470880799413
2022-05-10,SH,5,0.382747236045636
2022-05-10,SO,2,1.01080776099215
2022-05-10,SZ,6,0.732224737165158
2022-05-10,TG,5,1.21879940758584
2022-05-10,TI,7,2.93094350345299
2022-05-10,UR,6,0.108028150570727
2022-05-10,VD,1,3.59922979220451
2022-05-10,VS,1,1.66454642170663
2022-05-10,ZG,6,0.568682675098623
2022-05-10,ZH,4,6.51813622896385
2020-11-10,AG,3,2.4132031764244
2020-11-10,AI,5,0.0235744490519091
2020-11-10,AR,5,0.217014943189278
2020-11-10,BE,2,2.82149383710056
2020-11-10,BL,3,1.05684725022281
2020-11-10,BS,3,0.636634262281104
2020-11-10,FR,2,0.719761215737
2020-11-10,GE,1,3.02101277971275
2020-11-10,GL,5,0.05759449368539
2020-11-10,GR,5,0.354632160137301
2020-11-10,JU,2,0.261430849932079
2020-11-10,LU,6,1.76436541653857
2020-11-10,NE,2,0.561320946398842
2020-11-10,NW,6,0.0910702113391009
2020-11-10,OW,6,0.0589185005333053
2020-11-10,SG,5,2.32974414435063
2020-11-10,SH,5,0.333952434131766
2020-11-10,SO,2,0.904360116673473
2020-11-10,SZ,6,0.714619479589965
2020-11-10,TG,5,1.24423592483114
2020-11-10,TI,7,2.7770630494763
2020-11-10,UR,6,0.144696208900038
2020-11-10,VD,1,3.55129377379181
2020-11-10,VS,1,1.58842562220402
2020-11-10,ZG,6,0.229089995290867
2020-11-10,ZH,4,5.62793879542014
2021-11-10,AG,3,1.7471294397849
2021-11-10,AI,5,0.0228785720425197
2021-11-10,AR,5,0.222550631092896
2021-11-10,BE,2,2.98789381161196
2021-11-10,BL,3,0.682702730070401
2021-11-10,BS,3,0.574416122084819
2021-11-10,FR,2,0.775249673093467
2021-11-10,GE,1,3.42763325724595
2021-11-10,GL,5,0.0520082891052325
2021-11-10,GR,5,0.332318278386024
2021-11-10,JU,2,0.275775236456521
2021-11-10,LU,6,1.90173239971675
2021-11-10,NE,2,0.62766030755563
2021-11-10,NW,6,0.0909746604160333
2021-11-10,OW,6,0.0540477530697232
2021-11-10,SG,5,2.27087890170887
2021-11-10,SH,5,0.367129359349819
2021-11-10,SO,2,0.888560928185113
2021-11-10,SZ,6,0.748542015289659
2021-11-10,TG,5,1.19927255829142
2021-11-10,TI,7,3.09640911524948
2021-11-10,UR,6,0.151799088582821
2021-11-10,VD,1,3.69927356666694
2021-11-10,VS,1,1.73241303122392
2021-11-10,ZG,6,0.222563162361495
2021-11-10,ZH,4,5.40001225009826
2022-11-10,AG,3,1.80475682805036
2022-11-10,AI,5,0.0165569386364571
2022-11-10,AR,5,0.237555258831649
2022-11-10,BE,2,3.64785307237943
2022-11-10,BL,3,0.675364889101386
2022-11-10,BS,3,0.694026297658191
2022-11-10,FR,2,0.790303642702329
2022-11-10,GE,1,3.42803151662611
2022-11-10,GL,5,0.0551305329971074
2022-11-10,GR,5,0.350394633340113
2022-11-10,JU,2,0.313752029150143
2022-11-10,LU,6,2.00821411342193
2022-11-10,NE,2,0.428262370005857
2022-11-10,NW,6,0.0918788697658815
2022-11-10,OW,6,0.148945875363681
2022-11-10,SG,5,2.23206094761054
2022-11-10,SH,5,0.358302647030383
2022-11-10,SO,2,1.1123529380736
2022-11-10,SZ,6,0.748563553407564
2022-11-10,TG,5,1.20344860355204
2022-11-10,TI,7,3.08371533176081
2022-11-10,UR,6,0.118556374204623
2022-11-10,VD,1,3.80173548436684
2022-11-10,VS,1,1.72462054016605
2022-11-10,ZG,6,0.570348550618006
2022-11-10,ZH,4,6.20429648093352
2020-10-10,AG,3,2.52068778321964
2020-10-10,AI,5,0.0377817748260496
2020-10-10,AR,5,0.211480430092092
2020-10-10,BE,2,2.66129488253496
2020-10-10,BL,3,1.00629415468364
2020-10-10,BS,3,0.511928951215799
2020-10-10,FR,2,0.886897793880736
2020-10-10,GE,1,2.43599363798458
2020-10-10,GL,5,0.0610879764095109
2020-10-10,GR,5,0.403879262527168
2020-10-10,JU,2,0.242946837146378
2020-10-10,LU,6,1.93099447830404
2020-10-10,NE,2,0.545406626880228
2020-10-10,NW,6,0.0945805329554018
2020-10-10,OW,6,0.0678438965929583
2020-10-10,SG,5,2.73017025917448
2020-10-10,SH,5,0.362971327787806
2020-10-10,SO,2,0.899130661646244
2020-10-10,SZ,6,0.804044961925444
2020-10-10,TG,5,1.51791883103377
2020-10-10,TI,7,2.10718215679556
2020-10-10,UR,6,0.17286767551707
2020-10-10,VD,1,3.55703544442303
2020-10-10,VS,1,1.83574939651075
2020-10-10,ZG,6,0.176181804459367
2020-10-10,ZH,4,5.14690137931164
2021-10-10,AG,3,0.794847402375906
2021-10-10,AI,5,0.0124282772352232
2021-10-10,AR,5,0.0976072259242092
2021-10-10,BE,2,1.25648563148883
2021-10-10,BL,3,0.266647382088565
2021-10-10,BS,3,0.193268189194133
2021-10-10,FR,2,0.401654962350841
2021-10-10,GE,1,0.958639306610134
2021-10-10,GL,5,0.028915902292242
2021-10-10,GR,5,0.188977796107543
2021-10-10,JU,2,0.121384916488709
2021-10-10,LU,6,0.873495602114083
2021-10-10,NE,2,0.249192499736559
2021-10-10,NW,6,0.0534372453276646
2021-10-10,OW,6,0.0302156298072467
2021-10-10,SG,5,1.2125298572649
2021-10-10,SH,5,0.150179030514254
2021-10-10,SO,2,0.393716795295505
2021-10-10,SZ,6,0.348926125301165
2021-10-10,TG,5,0.62608097611001
2021-10-10,TI,7,0.926134370670704
2021-10-10,UR,6,0.0901938057414568
2021-10-10,VD,1,1.4075676965465
2021-10-10,VS,1,0.876965588709581
2021-10-10,ZG,6,0.0863537551201442
2021-10-10,ZH,4,2.46233123176257
2022-10-10,AG,3,1.93000176686971
2022-10-10,AI,5,0.0156985467374241
2022-10-10,AR,5,0.26403892020925
2022-10-10,BE,2,3.83316468921747
2022-10-10,BL,3,0.675338651757757
2022-10-10,BS,3,0.636837112191551
2022-10-10,FR,2,0.887342262313858
2022-10-10,GE,1,3.43218014973668
2022-10-10,GL,5,0.0696523152926546
2022-10-10,GR,5,0.449106960513898
2022-10-10,JU,2,0.327921369516343
2022-10-10,LU,6,2.26782557979429
2022-10-10,NE,2,0.412888461445577
2022-10-10,NW,6,0.11266315354379
2022-10-10,OW,6,0.186600771095166
2022-10-10,SG,5,2.47069937797171
2022-10-10,SH,5,0.382222880775196
2022-10-10,SO,2,1.08361599796104
2022-10-10,SZ,6,0.911252314402935
2022-10-10,TG,5,1.3821284380862
2022-10-10,TI,7,3.35282941575267
2022-10-10,UR,6,0.127617656208147
2022-10-10,VD,1,4.12007748224352
2022-10-10,VS,1,1.95351982521293
2022-10-10,ZG,6,0.665997765823618
2022-10-10,ZH,4,7.50373421035192
2020-09-10,AG,3,2.63129620031534
2020-09-10,AI,5,0.0408762149657205
2020-09-10,AR,5,0.248818519689307
2020-09-10,BE,2,3.28795582141982
2020-09-10,BL,3,1.14616230075376
2020-09-10,BS,3,0.685246185993858
2020-09-10,FR,2,0.833868597986827
2020-09-10,GE,1,1.56951045545808
2020-09-10,GL,5,0.057440985645052
2020-09-10,GR,5,0.400627398325721
2020-09-10,JU,2,0.304774941607519
2020-09-10,LU,6,2.02771550857701
2020-09-10,NE,2,0.693261498671507
2020-09-10,NW,6,0.0937009945406079
2020-09-10,OW,6,0.069387983845644
2020-09-10,SG,5,2.72724029193517
2020-09-10,SH,5,0.387472307511755
2020-09-10,SO,2,1.00914266867705
2020-09-10,SZ,6,0.827386799303984
2020-09-10,TG,5,1.4877415782366
2020-09-10,TI,7,3.13548435195623
2020-09-10,UR,6,0.159478015019015
2020-09-10,VD,1,3.97555005386742
2020-09-10,VS,1,1.94402660604488
2020-09-10,ZG,6,0.218658105784325
2020-09-10,ZH,4,6.25772119499258
2021-09-10,AG,3,2.25328578380013
2021-09-10,AI,5,0.0283441631624116
2021-09-10,AR,5,0.291000727804332
2021-09-10,BE,2,3.65098823914205
2021-09-10,BL,3,0.881649541950609
2021-09-10,BS,3,0.635332968357525
2021-09-10,FR,2,1.08846559890886
2021-09-10,GE,1,4.10268838905165
2021-09-10,GL,5,0.0758729153456376
2021-09-10,GR,5,0.456856766938106
2021-09-10,JU,2,0.323621577978304
2021-09-10,LU,6,2.3929358074762
2021-09-10,NE,2,0.784448015847293
2021-09-10,NW,6,0.110149067781111
2021-09-10,OW,6,0.0808059275500712
2021-09-10,SG,5,2.87318453686724
2021-09-10,SH,5,0.428054429267542
2021-09-10,SO,2,1.18105326855487
2021-09-10,SZ,6,1.00239536374077
2021-09-10,TG,5,1.6027641346963
2021-09-10,TI,7,3.54351303079825
2021-09-10,UR,6,0.201767522121419
2021-09-10,VD,1,4.49393104200314
2021-09-10,VS,1,2.16305360104859
2021-09-10,ZG,6,0.284875678674417
2021-09-10,ZH,4,6.65942354120281
2022-09-10,AG,3,1.8077596332884
2022-09-10,AI,5,0.0327688757842973
2022-09-10,AR,5,0.222713537584683
2022-09-10,BE,2,3.18163309818499
2022-09-10,BL,3,0.614305499648367
2022-09-10,BS,3,0.451550557890707
2022-09-10,FR,2,0.812288578652881
2022-09-10,GE,1,1.93267405989845
2022-09-10,GL,5,0.0668735064808216
2022-09-10,GR,5,0.325874073508978
2022-09-10,JU,2,0.286131546749325
2022-09-10,LU,6,2.04314737425456
2022-09-10,NE,2,0.366679408486685
2022-09-10,NW,6,0.0950915737529556
2022-09-10,OW,6,0.206274079591342
2022-09-10,SG,5,2.46651902508751
2022-09-10,SH,5,0.38823084086414
2022-09-10,SO,2,1.04401953880099
2022-09-10,SZ,6,0.836967737352223
2022-09-10,TG,5,1.43688068341247
2022-09-10,TI,7,1.87021900040522
2022-09-10,UR,6,0.108038723828607
2022-09-10,VD,1,3.18329231646793
2022-09-10,VS,1,1.68044820995664
2022-09-10,ZG,6,0.567249802854754
2022-09-10,ZH,4,5.85189136218755
2020-04-11,AG,3,1.41897702500376
2020-04-11,AI,5,0.0222845115904973
2020-04-11,AR,5,0.145554600799071
2020-04-11,BE,2,1.52303393823503
2020-04-11,BL,3,0.589568775433898
2020-04-11,BS,3,0.276455449380162
2020-04-11,FR,2,0.500485944974174
2020-04-11,GE,1,1.04280518055332
2020-04-11,GL,5,0.0386233278329027
2020-04-11,GR,5,0.168631715128457
2020-04-11,JU,2,0.142969635048379
2020-04-11,LU,6,1.14308548271056
2020-04-11,NE,2,0.294488336496297
2020-04-11,NW,6,0.0557159782019679
2020-04-11,OW,6,0.0393873436152993
2020-04-11,SG,5,1.60558210372251
2020-04-11,SH,5,0.202661549815531
2020-04-11,SO,2,0.567441687905176
2020-04-11,SZ,6,0.53398750836937
2020-04-11,TG,5,0.938155381676459
2020-04-11,TI,7,0.65977246654491
2020-04-11,UR,6,0.100220778631393
2020-04-11,VD,1,1.67416025433494
2020-04-11,VS,1,0.732335560571831
2020-04-11,ZG,6,0.128741945962765
2020-04-11,ZH,4,3.08448600477965
2021-04-11,AG,3,0.603351996086391
2021-04-11,AI,5,0.0081590306643941
2021-04-11,AR,5,0.0629563102371963
2021-04-11,BE,2,0.856979781702716
2021-04-11,BL,3,0.275613504771165
2021-04-11,BS,3,0.144487484957436
2021-04-11,FR,2,0.299229463650308
2021-04-11,GE,1,0.766585867265819
2021-04-11,GL,5,0.0181664234471439
2021-04-11,GR,5,0.109015771177187
2021-04-11,JU,2,0.070592552039725
2021-04-11,LU,6,0.545330656064347
2021-04-11,NE,2,0.161803740150565
2021-04-11,NW,6,0.031499301634359
2021-04-11,OW,6,0.0196979794312305
2021-04-11,SG,5,0.799028930066542
2021-04-11,SH,5,0.109560489759101
2021-04-11,SO,2,0.286099826975684
2021-04-11,SZ,6,0.268868157845598
2021-04-11,TG,5,0.467562777945251
2021-04-11,TI,7,0.534022752562305
2021-04-11,UR,6,0.0514404659968393
2021-04-11,VD,1,1.05266102330645
2021-04-11,VS,1,0.575097901417035
2021-04-11,ZG,6,0.0855987461870531
2021-04-11,ZH,4,1.87066346883834
2022-04-11,AG,3,1.78459049245524
2022-04-11,AI,5,0.0210983486971712
2022-04-11,AR,5,0.231703156395906
2022-04-11,BE,2,2.81143749404985
2022-04-11,BL,3,0.679009921855126
2022-04-11,BS,3,0.64047039688098
2022-04-11,FR,2,0.745724829467742
2022-04-11,GE,1,3.7177070627761
2022-04-11,GL,5,0.0594279749222843
2022-04-11,GR,5,0.378899353381449
2022-04-11,JU,2,0.280788527100417
2022-04-11,LU,6,1.98135568879279
2022-04-11,NE,2,0.420436201163625
2022-04-11,NW,6,0.0816134111704206
2022-04-11,OW,6,0.0544581521163411
2022-04-11,SG,5,2.26087659975399
2022-04-11,SH,5,0.37963321579878
2022-04-11,SO,2,0.961676572836822
2022-04-11,SZ,6,0.731170544194266
2022-04-11,TG,5,1.23596685396436
2022-04-11,TI,7,2.748119735034
2022-04-11,UR,6,0.148280151719358
2022-04-11,VD,1,3.70500662205099
2022-04-11,VS,1,1.64742910040251
2022-04-11,ZG,6,0.236246524467339
2022-04-11,ZH,4,6.04829824256359
2020-08-11,AG,3,2.39544754362602
2020-08-11,AI,5,0.0335438564267181
2020-08-11,AR,5,0.220599669212886
2020-08-11,BE,2,3.06170885769236
2020-08-11,BL,3,1.01675384794238
2020-08-11,BS,3,0.613255222698911
2020-08-11,FR,2,0.791241138234394
2020-08-11,GE,1,3.00914801796234
2020-08-11,GL,5,0.0559611211439363
2020-08-11,GR,5,0.395681071648401
2020-08-11,JU,2,0.257953031293707
2020-08-11,LU,6,1.90462281513954
2020-08-11,NE,2,0.654646394483623
2020-08-11,NW,6,0.0971701979318183
2020-08-11,OW,6,0.0622106997555545
2020-08-11,SG,5,2.53280042912703
2020-08-11,SH,5,0.397149579687349
2020-08-11,SO,2,0.90687616044687
2020-08-11,SZ,6,0.785385119777213
2020-08-11,TG,5,1.3816295369551
2020-08-11,TI,7,2.58619616462746
2020-08-11,UR,6,0.189047892891269
2020-08-11,VD,1,3.49973308593685
2020-08-11,VS,1,1.8565430787401
2020-08-11,ZG,6,0.23606129665336
2020-08-11,ZH,4,5.7877782592178
2021-08-11,AG,3,1.69248410184386
2021-08-11,AI,5,0.037447738197457
2021-08-11,AR,5,0.188238059658057
2021-08-11,BE,2,2.79498080556219
2021-08-11,BL,3,0.658608624973776
2021-08-11,BS,3,0.466071165379823
2021-08-11,FR,2,0.74280817670132
2021-08-11,GE,1,2.96298674046498
2021-08-11,GL,5,0.0540873048862388
2021-08-11,GR,5,0.408851434945973
2021-08-11,JU,2,0.246276238572281
2021-08-11,LU,6,1.71454931623387
2021-08-11,NE,2,0.603201620863203
2021-08-11,NW,6,0.0858395815054406
2021-08-11,OW,6,0.0550596530090942
2021-08-11,SG,5,2.18412806201499
2021-08-11,SH,5,0.334928698276058
2021-08-11,SO,2,0.877490727184308
2021-08-11,SZ,6,0.657580277744369
